subject_id,condition,channel,band,lowcut,highcut,plv,wpli,plv_pref_lag_s,plv_dom_freq,n_samples
4,MULTI,EEG-ch8,alpha,8.0,13.0,0.03431266258929242,0.032192285409630386,0.03789488175660416,10.5,75049
4,MULTI,EEG-ch9,alpha,8.0,13.0,0.03675472306532794,0.0387020659741882,-0.03662053408334186,10.5,75049
4,MULTI,EEG-ch10,alpha,8.0,13.0,0.02179428760158211,0.009649013933054715,-0.043312101038780026,10.5,75049
4,MULTI,EEG-ch11,alpha,8.0,13.0,0.02693175153131598,0.03818171935287004,-0.017530112561995947,10.5,75049
4,MULTI,EEG-ch12,alpha,8.0,13.0,0.02373892313180027,0.005637578550162137,0.04533223872988241,10.5,75049
4,MULTI,EEG-ch13,alpha,8.0,13.0,0.030697085609010678,0.011152385065020138,-0.044119694628179495,10.5,75049
4,MULTI,EEG-ch14,alpha,8.0,13.0,0.017925288345372988,0.02705522315091303,-0.028024796917066323,10.5,75049
4,MULTI,EEG-ch15,alpha,8.0,13.0,0.02148845647051095,0.01803449653446998,-0.039127481110561836,10.5,75049
4,MULTI,EEG-ch16,alpha,8.0,13.0,0.028355169643777947,0.036859047406962074,0.032682285186540885,10.5,75049
4,MULTI,EEG-ch17,alpha,8.0,13.0,0.0257287854156389,0.007633567911741047,0.044785787014996276,10.5,75049
4,MULTI,EEG-ch18,alpha,8.0,13.0,0.029075471536579658,0.02378774379110637,-0.03945744717398251,10.5,75049
4,MULTI,EEG-ch19,alpha,8.0,13.0,0.017526152036499872,0.02257540433872856,-0.032881996692202306,10.5,75049
4,MULTI,EEG-ch20,alpha,8.0,13.0,0.013421437674378974,0.012443924200226107,0.009633154997071533,10.5,75049
4,MULTI,EEG-ch21,alpha,8.0,13.0,0.02677133914668928,0.002578056641228044,0.04669538326811857,10.5,75049
4,MULTI,EEG-ch22,alpha,8.0,13.0,0.025065301825343576,0.0031342689998180655,-0.0464152172061261,10.5,75049
4,MULTI,EEG-ch23,alpha,8.0,13.0,0.009203102213049732,0.005280676940073389,-0.042010216468524285,10.5,75049
4,MULTI,EEG-ch24,alpha,8.0,13.0,0.02032633642743224,0.005941952047603925,0.04477541075916534,10.5,75049
4,MULTI,EEG-ch25,alpha,8.0,13.0,0.024704559051396107,0.013743302526561509,0.042058105698994715,10.5,75049
4,MULTI,EEG-ch26,alpha,8.0,13.0,0.0153084995065478,0.011556549715345199,0.039987223219264005,10.5,75049
4,MULTI,EEG-ch27,alpha,8.0,13.0,0.01690010023867335,0.004263583394380105,-0.04522399532351964,10.5,75049
4,MULTI,EEG-ch28,alpha,8.0,13.0,0.01449472282159414,0.01986276843818282,-0.03177205658512415,10.5,75049
4,MULTI,EEG-ch29,alpha,8.0,13.0,0.013263933060075108,0.006992565495974458,0.04246042291391871,10.5,75049
4,MULTI,EEG-ch30,alpha,8.0,13.0,0.01924585459133708,0.017169606158061502,0.038208313706089694,10.5,75049
4,MULTI,EEG-ch31,alpha,8.0,13.0,0.029625398485273614,0.018359278302172276,0.04134334390933133,10.5,75049
4,MULTI,EEG-ch32,alpha,8.0,13.0,0.020457716140373675,0.01044159157672022,0.04265071414670353,10.5,75049
4,MULTI,EEG-ch1,low_beta,13.0,20.0,0.037482208378396664,0.02422752182898809,0.0040737223321674855,16.5,75049
4,MULTI,EEG-ch2,low_beta,13.0,20.0,0.0302480805820798,0.006944855329848516,0.0014167954575516842,16.5,75049
4,MULTI,EEG-ch3,low_beta,13.0,20.0,0.026258733354233694,0.0002180180666172955,5.122668065853216e-05,16.5,75049
4,MULTI,EEG-ch4,low_beta,13.0,20.0,0.02854092101229588,0.032051520018204424,0.007663337691830432,16.5,75049
4,MULTI,EEG-ch5,low_beta,13.0,20.0,0.018062200767815242,0.012968796958832627,0.004591876683651278,16.5,75049
4,MULTI,EEG-ch6,low_beta,13.0,20.0,0.013975456982135839,0.017771269672271175,0.009075746018394476,16.5,75049
4,MULTI,EEG-ch7,low_beta,13.0,20.0,0.03133105543794416,0.03567148676842599,0.007750208310026964,16.5,75049
4,MULTI,EEG-ch8,low_beta,13.0,20.0,0.009707133693294274,0.013998750623348382,0.011245052781114094,16.5,75049
4,MULTI,EEG-ch9,low_beta,13.0,20.0,0.010641397796220652,0.016059436704501447,0.012340498877338573,16.5,75049
4,MULTI,EEG-ch10,low_beta,13.0,20.0,0.01958094038075247,0.011209317310973518,0.003586029499999348,16.5,75049
4,MULTI,EEG-ch11,low_beta,13.0,20.0,0.029484963447958906,0.04223011430467134,0.01911767722325004,16.5,75049
4,MULTI,EEG-ch12,low_beta,13.0,20.0,0.024097493152747285,0.017453854026235508,0.004601638724336786,16.5,75049
4,MULTI,EEG-ch13,low_beta,13.0,20.0,0.021234824734718046,0.007468566608448131,0.002180110273547899,16.5,75049
4,MULTI,EEG-ch14,low_beta,13.0,20.0,0.01639126827527253,0.0256678200385719,0.016286592866738836,16.5,75049
4,MULTI,EEG-ch15,low_beta,13.0,20.0,0.010987507071465463,0.005049700350169011,-0.0028589401166258617,16.5,75049
4,MULTI,EEG-ch16,low_beta,13.0,20.0,0.010536208040583424,0.013529224176406056,0.009148229513181623,16.5,75049
4,MULTI,EEG-ch17,low_beta,13.0,20.0,0.026073240579746623,0.016106934838818275,0.0038715275074891744,16.5,75049
4,MULTI,EEG-ch18,low_beta,13.0,20.0,0.017781493529268253,0.014096287173192935,0.005059234026170823,16.5,75049
4,MULTI,EEG-ch19,low_beta,13.0,20.0,0.017110450086496726,0.0007907821668886155,0.00028280889780672437,16.5,75049
4,MULTI,EEG-ch20,low_beta,13.0,20.0,0.032470045916805294,0.015937489570054773,0.0030177645899057163,16.5,75049
4,MULTI,EEG-ch21,low_beta,13.0,20.0,0.01925234898628565,0.011999896362360329,0.003957758926726647,16.5,75049
4,MULTI,EEG-ch22,low_beta,13.0,20.0,0.009165793285766862,0.014418285221143098,0.015232815520448162,16.5,75049
4,MULTI,EEG-ch23,low_beta,13.0,20.0,0.016987934725700746,0.008021809763832554,0.00295449252686551,16.5,75049
4,MULTI,EEG-ch24,low_beta,13.0,20.0,0.02766858320273839,0.022762995774677653,0.005257939071071153,16.5,75049
4,MULTI,EEG-ch25,low_beta,13.0,20.0,0.018871460707777517,0.02985050836473507,0.014231381369097018,16.5,75049
4,MULTI,EEG-ch26,low_beta,13.0,20.0,0.016355230861751384,0.013762244645687824,0.005449786221895857,16.5,75049
4,MULTI,EEG-ch27,low_beta,13.0,20.0,0.012831960167951413,0.012147820380789875,0.006226843235858173,16.5,75049
4,MULTI,EEG-ch28,low_beta,13.0,20.0,0.01257605384164745,0.0015290695874026724,-0.029556098863492586,16.5,75049
4,MULTI,EEG-ch29,low_beta,13.0,20.0,0.0194404150527788,0.010525640900895866,0.0033886826405616793,16.5,75049
4,MULTI,EEG-ch30,low_beta,13.0,20.0,0.023208250189076882,0.03522808651156244,0.012571831772101328,16.5,75049
4,MULTI,EEG-ch31,low_beta,13.0,20.0,0.029928523951903867,0.04719476445100234,0.014894296596492065,16.5,75049
4,MULTI,EEG-ch32,low_beta,13.0,20.0,0.01400613838333531,0.01724738966476238,0.008675940200268639,16.5,75049
4,MULTI,EEG-ch1,high_beta,20.0,30.0,0.010095109552120746,0.00787413730760671,-0.0033142152898637187,25.0,75049
4,MULTI,EEG-ch2,high_beta,20.0,30.0,0.016875838890828092,0.002169108579750363,0.0005221328589674225,25.0,75049
4,MULTI,EEG-ch3,high_beta,20.0,30.0,0.008895502931638101,0.0008590709964272968,0.00038996888632308993,25.0,75049
4,MULTI,EEG-ch4,high_beta,20.0,30.0,0.014480240627666898,0.005394873025570275,0.0015200433734190019,25.0,75049
4,MULTI,EEG-ch5,high_beta,20.0,30.0,0.012742109417905406,0.002577737611674608,-0.0008250867725287916,25.0,75049
4,MULTI,EEG-ch6,high_beta,20.0,30.0,0.01659126760273342,0.014198194771066512,-0.016337771100749965,25.0,75049
4,MULTI,EEG-ch7,high_beta,20.0,30.0,0.007029832051384209,0.009823612401225276,-0.006894634047158666,25.0,75049
4,MULTI,EEG-ch8,high_beta,20.0,30.0,0.006362934385643079,0.004510998414057999,0.01702629966441018,25.0,75049
4,MULTI,EEG-ch9,high_beta,20.0,30.0,0.017639584340431606,0.001689978487968095,-0.00038935594266680825,25.0,75049
4,MULTI,EEG-ch10,high_beta,20.0,30.0,0.0043106473026156365,0.0066444548002153065,-0.008425431320272167,25.0,75049
4,MULTI,EEG-ch11,high_beta,20.0,30.0,0.017166986953869593,0.008578348429054595,-0.0020628087179206216,25.0,75049
4,MULTI,EEG-ch12,high_beta,20.0,30.0,0.007062812627836954,0.002987486128341641,0.018262102676309674,25.0,75049
4,MULTI,EEG-ch13,high_beta,20.0,30.0,0.024007656899300116,0.003261712243098601,0.000553340882253431,25.0,75049
4,MULTI,EEG-ch14,high_beta,20.0,30.0,0.01779108364140405,0.016731275186630964,0.004070326306266754,25.0,75049
4,MULTI,EEG-ch15,high_beta,20.0,30.0,0.01249095986766554,0.012386138811947129,0.004323266225003981,25.0,75049
4,MULTI,EEG-ch16,high_beta,20.0,30.0,0.00906625986644605,0.012674788006657813,0.013015658123262481,25.0,75049
4,MULTI,EEG-ch17,high_beta,20.0,30.0,0.021537362185420204,0.0008236917178544892,-0.00015447928266019504,25.0,75049
4,MULTI,EEG-ch18,high_beta,20.0,30.0,0.025060841364263394,0.017641263233482966,-0.0029367441022064085,25.0,75049
4,MULTI,EEG-ch19,high_beta,20.0,30.0,0.022740087095298636,0.031975447710268716,0.012977858717746921,25.0,75049
4,MULTI,EEG-ch20,high_beta,20.0,30.0,0.010629988249922015,0.004736757215703401,-0.001836042696895758,25.0,75049
4,MULTI,EEG-ch21,high_beta,20.0,30.0,0.010560036020499592,0.008062387578649249,0.0167579006568567,25.0,75049
4,MULTI,EEG-ch22,high_beta,20.0,30.0,0.0045751891469522086,0.0034413265381014074,-0.016811530545125502,25.0,75049
4,MULTI,EEG-ch23,high_beta,20.0,30.0,0.01876086511610746,0.026477705574030133,-0.0070603295511019815,25.0,75049
4,MULTI,EEG-ch24,high_beta,20.0,30.0,0.009089724631751112,0.001057847350916829,-0.00047166779192030943,25.0,75049
4,MULTI,EEG-ch25,high_beta,20.0,30.0,0.01137153170938501,0.011982530788710404,0.01533066435862134,25.0,75049
4,MULTI,EEG-ch26,high_beta,20.0,30.0,0.01020670596620539,0.016006020510924476,0.010600257654619662,25.0,75049
4,MULTI,EEG-ch27,high_beta,20.0,30.0,0.023839051900021987,0.001420662803728974,0.00024239908102411504,25.0,75049
4,MULTI,EEG-ch28,high_beta,20.0,30.0,0.02545334847887078,0.02175119166369276,0.0036658279438439947,25.0,75049
4,MULTI,EEG-ch29,high_beta,20.0,30.0,0.0214639283137118,0.0009833012787789745,-0.00018652869886302774,25.0,75049
4,MULTI,EEG-ch30,high_beta,20.0,30.0,0.00233771754197476,0.0011803557437899078,0.01791658655249428,25.0,75049
4,MULTI,EEG-ch31,high_beta,20.0,30.0,0.005517436247521568,0.004107540283027402,0.01687158365060054,25.0,75049
4,MULTI,EEG-ch32,high_beta,20.0,30.0,0.01310152150107599,0.008845918829513768,0.002836324012586139,25.0,75049
4,MULTI,EEG-ch1,gamma1,30.0,50.0,0.006768171530626334,0.0003311191124394787,0.00012454264007741523,40.0,75049
4,MULTI,EEG-ch2,gamma1,30.0,50.0,0.009609236678888704,0.006771112695785151,0.0018610758967076168,40.0,75049
4,MULTI,EEG-ch3,gamma1,30.0,50.0,0.009454108658861357,0.0052387343080805985,0.0014382142385914105,40.0,75049
4,MULTI,EEG-ch4,gamma1,30.0,50.0,0.007656452004235162,0.00561272783905649,-0.0019528795879485,40.0,75049
4,MULTI,EEG-ch5,gamma1,30.0,50.0,0.009654912522546332,0.006395498389830122,0.0017509375121120409,40.0,75049
4,MULTI,EEG-ch6,gamma1,30.0,50.0,0.010397535397254113,0.0162737355258162,-0.005939481592544556,40.0,75049
4,MULTI,EEG-ch7,gamma1,30.0,50.0,0.012111115509384145,0.014781040523612817,-0.003530697173063262,40.0,75049
4,MULTI,EEG-ch8,gamma1,30.0,50.0,0.0006253123201876977,0.0001664032926701251,0.011824124478890015,40.0,75049
4,MULTI,EEG-ch9,gamma1,30.0,50.0,0.01190864538177975,0.008574873145505233,-0.0018985820685007173,40.0,75049
4,MULTI,EEG-ch10,gamma1,30.0,50.0,0.0122987974791075,0.015702529884600722,-0.003783089710666646,40.0,75049
4,MULTI,EEG-ch11,gamma1,30.0,50.0,0.004170655957998371,0.004900144570657002,0.003348243630260803,40.0,75049
4,MULTI,EEG-ch12,gamma1,30.0,50.0,0.009562976850262745,0.004001876017237454,0.0010745159578590723,40.0,75049
4,MULTI,EEG-ch13,gamma1,30.0,50.0,0.008210288024639878,0.0027664407422654403,0.000862208092743012,40.0,75049
4,MULTI,EEG-ch14,gamma1,30.0,50.0,0.01170176302172689,0.006924650977563002,-0.0015340044773068477,40.0,75049
4,MULTI,EEG-ch15,gamma1,30.0,50.0,0.012179193285331597,0.015648929479738023,-0.003839921102006874,40.0,75049
4,MULTI,EEG-ch16,gamma1,30.0,50.0,0.003885430943483261,0.004044103383581102,0.0028678597027179883,40.0,75049
4,MULTI,EEG-ch17,gamma1,30.0,50.0,0.0060080778129490385,0.003769907312224177,-0.0016457019385821244,40.0,75049
4,MULTI,EEG-ch18,gamma1,30.0,50.0,0.009384805914568467,0.0017107773113420421,-0.0004654115301798742,40.0,75049
4,MULTI,EEG-ch19,gamma1,30.0,50.0,0.024309987337126807,0.03578407317061066,-0.007559675911992632,40.0,75049
4,MULTI,EEG-ch20,gamma1,30.0,50.0,0.003606333648976932,0.005633873525413268,-0.006213025360364213,40.0,75049
4,MULTI,EEG-ch21,gamma1,30.0,50.0,0.01769272400924938,0.02730152772299992,-0.0054982197743004045,40.0,75049
4,MULTI,EEG-ch22,gamma1,30.0,50.0,0.006050757656648717,0.008874666753657607,-0.007706666323074463,40.0,75049
4,MULTI,EEG-ch23,gamma1,30.0,50.0,0.008873893380216755,0.004773551273894786,-0.001394448248250865,40.0,75049
4,MULTI,EEG-ch24,gamma1,30.0,50.0,0.011457997321730822,0.016841586195746158,-0.0048294885727246705,40.0,75049
4,MULTI,EEG-ch25,gamma1,30.0,50.0,0.0004352439526577884,0.0005941654326491757,-0.008328298901231856,40.0,75049
4,MULTI,EEG-ch26,gamma1,30.0,50.0,0.000984732352990718,0.00010962876429601342,-0.0002810047421379003,40.0,75049
4,MULTI,EEG-ch27,gamma1,30.0,50.0,0.013148412798441188,0.01440737178678769,-0.0030892987347212104,40.0,75049
4,MULTI,EEG-ch28,gamma1,30.0,50.0,0.012362844531124954,0.019405288765045513,-0.0058945484891921645,40.0,75049
4,MULTI,EEG-ch29,gamma1,30.0,50.0,0.009083627031662635,0.008890095996051957,-0.0026863710773475393,40.0,75049
4,MULTI,EEG-ch30,gamma1,30.0,50.0,0.005799693981569066,0.0032252426780928715,-0.0014354321139682718,40.0,75049
4,MULTI,EEG-ch31,gamma1,30.0,50.0,0.0030744622592019,0.001961828166369444,0.0016601191147979357,40.0,75049
4,MULTI,EEG-ch32,gamma1,30.0,50.0,0.0031289744276677338,0.002979935300730435,0.0025962577726734823,40.0,75049
5,VIZ,EEG-ch1,delta,0.5,4.0,0.04634886922309119,0.0252230248668381,0.19719868911281138,2.25,83598
5,VIZ,EEG-ch2,delta,0.5,4.0,0.04608676499964201,0.03972454831431885,0.18124902470356208,2.25,83598
5,VIZ,EEG-ch3,delta,0.5,4.0,0.0460377287488328,0.050343148372620994,0.16742636003135078,2.25,83598
5,VIZ,EEG-ch4,delta,0.5,4.0,0.04765383731575263,0.05230844736178992,0.1674859558949042,2.25,83598
5,VIZ,EEG-ch5,delta,0.5,4.0,0.03067539886129568,0.012859450662422774,0.2029957924114118,2.25,83598
5,VIZ,EEG-ch6,delta,0.5,4.0,0.015553274268671997,0.01043841630679346,0.19112398204804704,2.25,83598
5,VIZ,EEG-ch7,delta,0.5,4.0,0.03774853143764525,0.046761075551924,0.06489885565700675,2.25,83598
5,VIZ,EEG-ch8,delta,0.5,4.0,0.03558574351851105,0.043179570879142114,0.1580276159471936,2.25,83598
5,VIZ,EEG-ch9,delta,0.5,4.0,0.04312970817467113,0.04622598277108423,0.16784096816807884,2.25,83598
5,VIZ,EEG-ch10,delta,0.5,4.0,0.012927514010131553,0.010761697840044526,0.18207942803357652,2.25,83598
5,VIZ,EEG-ch11,delta,0.5,4.0,0.024723263925038694,0.031439697556554,0.15473521038918284,2.25,83598
5,VIZ,EEG-ch12,delta,0.5,4.0,0.034188557490273705,0.05130358427250077,0.13152878503814533,2.25,83598
5,VIZ,EEG-ch13,delta,0.5,4.0,0.0391534395853855,0.05555930907173495,0.13988924592793905,2.25,83598
5,VIZ,EEG-ch14,delta,0.5,4.0,0.04203871508095718,0.01779423915841185,0.20274504284749043,2.25,83598
5,VIZ,EEG-ch15,delta,0.5,4.0,0.023829856086231272,0.018478054793801702,0.03634244280492566,2.25,83598
5,VIZ,EEG-ch16,delta,0.5,4.0,0.0224413768506124,0.03189217035815237,0.13999056884960043,2.25,83598
5,VIZ,EEG-ch17,delta,0.5,4.0,0.029848685623121575,0.04641777956255059,0.1127273701736453,2.25,83598
5,VIZ,EEG-ch18,delta,0.5,4.0,0.03770047317087569,0.05161486874970868,0.14549761786727408,2.25,83598
5,VIZ,EEG-ch19,delta,0.5,4.0,0.026275771472467593,0.030229983502587682,0.1638167324113827,2.25,83598
5,VIZ,EEG-ch20,delta,0.5,4.0,0.0232534753045561,0.03478767454005323,0.09147599135684992,2.25,83598
5,VIZ,EEG-ch21,delta,0.5,4.0,0.03847041279569584,0.049295356210961414,0.06889478726842337,2.25,83598
5,VIZ,EEG-ch22,delta,0.5,4.0,0.03865457489374338,0.052827863303530724,0.07680907709588732,2.25,83598
5,VIZ,EEG-ch23,delta,0.5,4.0,0.04896608632511925,0.06538409327113343,0.14842142726036242,2.25,83598
5,VIZ,EEG-ch24,delta,0.5,4.0,0.02526064851265412,0.03319407817128216,0.07275624689133935,2.25,83598
5,VIZ,EEG-ch25,delta,0.5,4.0,0.03695210177471426,0.044757237939382195,0.0636516199221844,2.25,83598
5,VIZ,EEG-ch26,delta,0.5,4.0,0.05094258210178165,0.06607326079484827,0.07064726774187814,2.25,83598
5,VIZ,EEG-ch27,delta,0.5,4.0,0.03638354713663554,0.05605299415868433,0.10022047597609034,2.25,83598
5,VIZ,EEG-ch28,delta,0.5,4.0,0.0379634340746132,0.05835224000692235,0.10482323615268825,2.25,83598
5,VIZ,EEG-ch29,delta,0.5,4.0,0.05275002965081975,0.07771788784804459,0.08860913920396359,2.25,83598
5,VIZ,EEG-ch30,delta,0.5,4.0,0.05169362115355161,0.06955983918454896,0.07427338816601235,2.25,83598
5,VIZ,EEG-ch31,delta,0.5,4.0,0.04768826839111886,0.07475382656791409,0.10906803631693288,2.25,83598
5,VIZ,EEG-ch32,delta,0.5,4.0,0.026922494716270385,0.04027443840601595,0.13328865431643475,2.25,83598
5,VIZ,EEG-ch1,theta,4.0,8.0,0.03229678615233817,0.002159459859189755,-0.0011068948149437635,6.0,83598
5,VIZ,EEG-ch2,theta,4.0,8.0,0.02858595224503942,0.0027831085603565223,0.001598301881052107,6.0,83598
5,VIZ,EEG-ch3,theta,4.0,8.0,0.024130921328817587,0.0018680626213359874,0.0012685506937484324,6.0,83598
5,VIZ,EEG-ch4,theta,4.0,8.0,0.03163383916810521,0.0026099093365598365,-0.001368210262465091,6.0,83598
5,VIZ,EEG-ch5,theta,4.0,8.0,0.025526125487249095,0.012888537469700265,0.008516332383334475,6.0,83598
5,VIZ,EEG-ch6,theta,4.0,8.0,0.03436644426710637,0.017185568430722848,-0.008536442239408496,6.0,83598
5,VIZ,EEG-ch7,theta,4.0,8.0,0.007491944546209686,0.011683925116984085,-0.038413377455442675,6.0,83598
5,VIZ,EEG-ch8,theta,4.0,8.0,0.02017405317814974,0.01952399089628475,0.017540295578859093,6.0,83598
5,VIZ,EEG-ch9,theta,4.0,8.0,0.024573801544008126,0.027427157419270744,0.02028688384405088,6.0,83598
5,VIZ,EEG-ch10,theta,4.0,8.0,0.021879980443582275,0.013185695927820729,0.010282274460840072,6.0,83598
5,VIZ,EEG-ch11,theta,4.0,8.0,0.028863915974298417,0.002505868005174155,-0.0014548718598674456,6.0,83598
5,VIZ,EEG-ch12,theta,4.0,8.0,0.018888105641207992,0.021984239066752738,0.022144273095766095,6.0,83598
5,VIZ,EEG-ch13,theta,4.0,8.0,0.014408602196709173,0.01471196098304774,0.018833683791415114,6.0,83598
5,VIZ,EEG-ch14,theta,4.0,8.0,0.015487278144269676,0.012171538085746957,0.013679766983114908,6.0,83598
5,VIZ,EEG-ch15,theta,4.0,8.0,0.036920573669421496,0.0001275500573014478,5.8655368501251364e-05,6.0,83598
5,VIZ,EEG-ch16,theta,4.0,8.0,0.018046349967393824,0.008359082404449736,0.007851677338222951,6.0,83598
5,VIZ,EEG-ch17,theta,4.0,8.0,0.02370534303395358,0.013783135171618277,0.010000470237064286,6.0,83598
5,VIZ,EEG-ch18,theta,4.0,8.0,0.01913175344731696,0.02192289918290323,0.02172991676625445,6.0,83598
5,VIZ,EEG-ch19,theta,4.0,8.0,0.014427797303581742,0.01830519735709623,0.0586384168836731,6.0,83598
5,VIZ,EEG-ch20,theta,4.0,8.0,0.026456997347386508,0.01340130229503117,0.008699595886878903,6.0,83598
5,VIZ,EEG-ch21,theta,4.0,8.0,0.022703748871582632,0.008956904548175363,0.0067595806552286225,6.0,83598
5,VIZ,EEG-ch22,theta,4.0,8.0,0.02366301204548325,0.03025172028455123,0.02536101355729644,6.0,83598
5,VIZ,EEG-ch23,theta,4.0,8.0,0.023680031573350264,0.037081600948034935,0.03830430710811392,6.0,83598
5,VIZ,EEG-ch24,theta,4.0,8.0,0.02762395648149381,0.02885029843124686,0.019201780599827724,6.0,83598
5,VIZ,EEG-ch25,theta,4.0,8.0,0.013672018796568765,0.008344097844727123,0.010661273876933573,6.0,83598
5,VIZ,EEG-ch26,theta,4.0,8.0,0.020005909270771643,0.023986425075125304,0.02323638454204608,6.0,83598
5,VIZ,EEG-ch27,theta,4.0,8.0,0.02113898179723146,0.031178158783218772,0.032129337285998844,6.0,83598
5,VIZ,EEG-ch28,theta,4.0,8.0,0.032601216491771286,0.039017764629450065,0.023146042086400954,6.0,83598
5,VIZ,EEG-ch29,theta,4.0,8.0,0.012398307547609237,0.0117118704184595,0.01722924917817784,6.0,83598
5,VIZ,EEG-ch30,theta,4.0,8.0,0.028604078866968058,0.036411502832766875,0.025065249514146796,6.0,83598
5,VIZ,EEG-ch31,theta,4.0,8.0,0.009215193496116712,0.01179558068444567,0.025310854195231235,6.0,83598
5,VIZ,EEG-ch32,theta,4.0,8.0,0.015747642759160334,0.0007744566442769796,-0.000839101113530158,6.0,83598
5,VIZ,EEG-ch1,alpha,8.0,13.0,0.025327575036433198,0.027908342112669685,0.035774237613778744,10.5,83598
5,VIZ,EEG-ch2,alpha,8.0,13.0,0.025267105494748594,0.026263583636758965,0.036610927697448246,10.5,83598
5,VIZ,EEG-ch3,alpha,8.0,13.0,0.023159108640483695,0.020808504735691798,0.03833828038056127,10.5,83598
5,VIZ,EEG-ch4,alpha,8.0,13.0,0.013095673863206413,0.020067485154325014,0.026951233614616498,10.5,83598
5,VIZ,EEG-ch5,alpha,8.0,13.0,0.02420108551781807,0.03230030568634852,0.03206910035716045,10.5,83598
5,VIZ,EEG-ch6,alpha,8.0,13.0,0.002799829575281273,0.0031024949487542947,0.012149354202424242,10.5,83598
5,VIZ,EEG-ch7,alpha,8.0,13.0,0.020929837800347996,0.02654236016507226,-0.014333526609086787,10.5,83598
5,VIZ,EEG-ch8,alpha,8.0,13.0,0.018167933071920977,0.023998526140244718,0.03228724958067948,10.5,83598
5,VIZ,EEG-ch9,alpha,8.0,13.0,0.01624511323968223,0.011614762567623164,0.040420807389115535,10.5,83598
5,VIZ,EEG-ch10,alpha,8.0,13.0,0.022087263721745125,0.01395464126238043,-0.04128930912707978,10.5,83598
5,VIZ,EEG-ch11,alpha,8.0,13.0,0.009342952065220542,0.0068888080537758125,-0.04007654618109877,10.5,83598
5,VIZ,EEG-ch12,alpha,8.0,13.0,0.015803537335592196,0.013745032107532616,0.03864608595307195,10.5,83598
5,VIZ,EEG-ch13,alpha,8.0,13.0,0.01669297684635847,0.004345766527496507,0.045069648283241864,10.5,83598
5,VIZ,EEG-ch14,alpha,8.0,13.0,0.016693848469659756,0.01926468564177622,-0.03495930654237886,10.5,83598
5,VIZ,EEG-ch15,alpha,8.0,13.0,0.020041798382688252,0.029102374621445666,0.0294903288022751,10.5,83598
5,VIZ,EEG-ch16,alpha,8.0,13.0,0.011828173358428437,0.015456901711029368,0.0325128998875713,10.5,83598
5,VIZ,EEG-ch17,alpha,8.0,13.0,0.023019501508713083,0.01841708559052676,0.03944382968001994,10.5,83598
5,VIZ,EEG-ch18,alpha,8.0,13.0,0.02095686281877303,0.010365460680554089,0.042736123707888686,10.5,83598
5,VIZ,EEG-ch19,alpha,8.0,13.0,0.022566316186053707,0.00018459925176338079,0.047539805320050164,10.5,83598
5,VIZ,EEG-ch20,alpha,8.0,13.0,0.009642479148177816,0.013348410879767568,0.03103729447418721,10.5,83598
5,VIZ,EEG-ch21,alpha,8.0,13.0,0.02257264752320627,0.02146822835693212,0.03768958009441963,10.5,83598
5,VIZ,EEG-ch22,alpha,8.0,13.0,0.026500206978790797,0.019981087010659804,0.04003136243455532,10.5,83598
5,VIZ,EEG-ch23,alpha,8.0,13.0,0.027204729805973202,0.002543265073390589,0.04670989294089898,10.5,83598
5,VIZ,EEG-ch24,alpha,8.0,13.0,0.015519056490302927,0.013613707068741434,0.03862577636327069,10.5,83598
5,VIZ,EEG-ch25,alpha,8.0,13.0,0.017541146313477193,0.01810315307474381,0.03664150051428883,10.5,83598
5,VIZ,EEG-ch26,alpha,8.0,13.0,0.024518961892560677,0.0162990428551874,0.04094908355975461,10.5,83598
5,VIZ,EEG-ch27,alpha,8.0,13.0,0.03168987665821229,0.029146010347347703,0.038013077976250094,10.5,83598
5,VIZ,EEG-ch28,alpha,8.0,13.0,0.016058869023148868,0.018406722484084682,0.035047022295068814,10.5,83598
5,VIZ,EEG-ch29,alpha,8.0,13.0,0.02385207736322222,0.027426598408268284,0.034953411881058556,10.5,83598
5,VIZ,EEG-ch30,alpha,8.0,13.0,0.010620011081884947,0.006637174578650178,0.041358131972042536,10.5,83598
5,VIZ,EEG-ch31,alpha,8.0,13.0,0.027324055878477808,0.03196500075340181,0.034613005095236626,10.5,83598
5,VIZ,EEG-ch32,alpha,8.0,13.0,0.018589812854248093,0.023876880228023596,0.032742273733954975,10.5,83598
5,VIZ,EEG-ch1,low_beta,13.0,20.0,0.011281820615017308,0.013582233081548037,0.021855929776384488,16.5,83598
5,VIZ,EEG-ch2,low_beta,13.0,20.0,0.01798122116306987,0.028136557729787112,0.0156185584966187,16.5,83598
5,VIZ,EEG-ch3,low_beta,13.0,20.0,0.012573018785881919,0.019707668704610194,0.015780399974777055,16.5,83598
5,VIZ,EEG-ch4,low_beta,13.0,20.0,0.014283101346184133,0.022238734952371608,0.013802090546338094,16.5,83598
5,VIZ,EEG-ch5,low_beta,13.0,20.0,0.02068386878327262,0.032406223381054776,0.015027192405166577,16.5,83598
5,VIZ,EEG-ch6,low_beta,13.0,20.0,0.00762891098807198,0.011160255246588605,0.01877319102214034,16.5,83598
5,VIZ,EEG-ch7,low_beta,13.0,20.0,0.015911878185700026,0.021004141877093773,-0.02063126469488744,16.5,83598
5,VIZ,EEG-ch8,low_beta,13.0,20.0,0.021676593436211453,0.033430451280659405,0.013764949696445207,16.5,83598
