subject_id,condition,channel,band,lowcut,highcut,correlation_direct,pvalue_direct,correlation_max_lagged,optimal_lag_ms,optimal_lag_samples
4,AUD,EEG-ch7,alpha,8.0,13,-0.014013705181235727,0.0001594492938772242,-0.035187968130845015,316.40625,81
4,AUD,EEG-ch8,alpha,8.0,13,0.0008054066240846518,0.8282089605623747,-0.04867717821162181,417.96875,107
4,AUD,EEG-ch9,alpha,8.0,13,-0.008015771318147544,0.03079522628586068,0.03623837519336023,-148.4375,-38
4,AUD,EEG-ch10,alpha,8.0,13,0.00027501003559044293,0.9409344498275416,0.048656239527809335,359.375,92
4,AUD,EEG-ch11,alpha,8.0,13,-0.023769730228225296,1.502333520518895e-10,-0.046037404809551076,-101.5625,-26
4,AUD,EEG-ch12,alpha,8.0,13,-0.004084131362705521,0.271164701389663,-0.04361302481022918,316.40625,81
4,AUD,EEG-ch13,alpha,8.0,13,-0.0168533760025413,5.5962665741696024e-06,0.04594785469341265,-144.53125,-37
4,AUD,EEG-ch14,alpha,8.0,13,0.001113567078100456,0.7641570543676593,0.034302287806768125,453.125,116
4,AUD,EEG-ch15,alpha,8.0,13,-0.01299153667703734,0.0004645034657198785,0.030662072245559762,31.25,8
4,AUD,EEG-ch16,alpha,8.0,13,-0.007191038049814196,0.05268513846968871,0.03696805104145963,375.0,96
4,AUD,EEG-ch17,alpha,8.0,13,-0.009114126899848158,0.014062892472507048,-0.03329040836466003,-191.40625,-49
4,AUD,EEG-ch18,alpha,8.0,13,-0.01899724047488967,3.0740064215853245e-07,-0.041814974670153986,-101.5625,-26
4,AUD,EEG-ch19,alpha,8.0,13,0.013187572692456616,0.0003804923646345572,-0.022713066088294525,468.75,120
4,AUD,EEG-ch20,alpha,8.0,13,-0.02243338379329366,1.4946136867980986e-09,-0.04780224898474324,468.75,120
4,AUD,EEG-ch21,alpha,8.0,13,-0.026124836813261932,1.9228600008119757e-12,0.034156113152428016,273.4375,70
4,AUD,EEG-ch22,alpha,8.0,13,0.0013864154785157025,0.7087469785869763,0.030566124948418875,-500.0,-128
4,AUD,EEG-ch23,alpha,8.0,13,-0.015228270004498204,4.0754216562487564e-05,-0.03321131412342293,-101.5625,-26
4,AUD,EEG-ch24,alpha,8.0,13,-0.01041602285984351,0.005009140837589196,0.020932526943755934,-132.8125,-34
4,AUD,EEG-ch25,alpha,8.0,13,-0.005510022817145225,0.1376587651535573,0.03953015941278869,375.0,96
4,AUD,EEG-ch26,alpha,8.0,13,-0.009549001993969665,0.010087129578018696,0.05284196984942932,378.90625,97
4,AUD,EEG-ch27,alpha,8.0,13,-0.02221238107205827,2.158879273821006e-09,-0.030045942897307887,-101.5625,-26
4,AUD,EEG-ch28,alpha,8.0,13,-0.026938315021417816,3.892245807169625e-13,-0.0356218966424869,-93.75,-24
4,AUD,EEG-ch29,alpha,8.0,13,-0.011805806478422833,0.0014680470468478766,-0.027924587801710737,468.75,120
4,AUD,EEG-ch30,alpha,8.0,13,-0.0019108893919963085,0.6066594050114594,0.03582257672241994,117.1875,30
4,AUD,EEG-ch31,alpha,8.0,13,-0.0028491940228726797,0.4426924838165888,0.03959984300482336,371.09375,95
4,AUD,EEG-ch32,alpha,8.0,13,-0.007816599788050882,0.03520054927201258,0.027164783345037715,-121.09375,-31
4,AUD,EEG-ch1,low_beta,13.0,20,0.00392785963924548,0.28992788402153097,-0.04848736888069451,417.96875,107
4,AUD,EEG-ch2,low_beta,13.0,20,0.004757213996424732,0.19993584350256494,-0.05143117229700296,417.96875,107
4,AUD,EEG-ch3,low_beta,13.0,20,0.004085426622156291,0.27101274115407314,-0.045562009538809976,417.96875,107
4,AUD,EEG-ch4,low_beta,13.0,20,-0.003883885817275107,0.2953616641854417,-0.03159421236839616,417.96875,107
4,AUD,EEG-ch5,low_beta,13.0,20,0.005949913574826123,0.1089152079987207,-0.05151714917576298,417.96875,107
4,AUD,EEG-ch6,low_beta,13.0,20,0.008589011263028983,0.02065874711801399,0.03184804828646687,-480.46875,-123
4,AUD,EEG-ch7,low_beta,13.0,20,-0.0012758519576538275,0.7310339246676525,0.037074701059852104,46.875,12
4,AUD,EEG-ch8,low_beta,13.0,20,0.03897083586834065,8.294663137918051e-26,0.05157019819885165,-7.8125,-2
4,AUD,EEG-ch9,low_beta,13.0,20,-0.004920039297531004,0.18497061812761018,0.047790078130021466,-484.375,-124
4,AUD,EEG-ch10,low_beta,13.0,20,0.006038116871224214,0.10376828539251627,-0.04156761115688418,-128.90625,-33
4,AUD,EEG-ch11,low_beta,13.0,20,0.018431235137478616,6.823728033085661e-07,0.0475075300955286,449.21875,115
4,AUD,EEG-ch12,low_beta,13.0,20,0.0005462275880618629,0.8829985724209263,0.031700337190923515,375.0,96
4,AUD,EEG-ch13,low_beta,13.0,20,-0.001475500189574033,0.6909682443905962,0.054550197108798555,386.71875,99
4,AUD,EEG-ch14,low_beta,13.0,20,0.01474426422761411,7.105208349879022e-05,-0.038291977915968514,472.65625,121
4,AUD,EEG-ch15,low_beta,13.0,20,0.030893902822334684,8.385125514655601e-17,-0.036455532923460446,23.4375,6
4,AUD,EEG-ch16,low_beta,13.0,20,0.029397481420875157,2.3330786529359023e-15,0.04797868522723873,371.09375,95
4,AUD,EEG-ch17,low_beta,13.0,20,0.006194289880347774,0.09513090644419145,0.05290912068165993,386.71875,99
4,AUD,EEG-ch18,low_beta,13.0,20,-0.0028502496051841285,0.44252349154458637,0.05201036784247421,386.71875,99
4,AUD,EEG-ch19,low_beta,13.0,20,0.010675939671244156,0.004021375699507903,-0.023417958522082047,-218.75,-56
4,AUD,EEG-ch20,low_beta,13.0,20,0.017553650877169626,2.2472878227692585e-06,-0.03918283311942767,484.375,124
4,AUD,EEG-ch21,low_beta,13.0,20,0.009046213825540148,0.014795185373154707,0.03352947936219734,46.875,12
4,AUD,EEG-ch22,low_beta,13.0,20,-0.004383528237298966,0.23758232509628474,0.041691875891971944,42.96875,11
4,AUD,EEG-ch23,low_beta,13.0,20,-0.0014566852626798892,0.6947093866864577,0.026512922686188222,-152.34375,-39
4,AUD,EEG-ch24,low_beta,13.0,20,0.01627326962813373,1.1611031004018261e-05,0.04144227797531749,105.46875,27
4,AUD,EEG-ch25,low_beta,13.0,20,0.01869071859771695,4.7475370138195e-07,0.052778192864587695,371.09375,95
4,AUD,EEG-ch26,low_beta,13.0,20,0.02880185527561513,8.383867190294109e-15,0.06179788359823653,375.0,96
4,AUD,EEG-ch27,low_beta,13.0,20,0.0006716042361498099,0.8564075503777566,0.042514987212878406,386.71875,99
4,AUD,EEG-ch28,low_beta,13.0,20,-0.01006483995350798,0.0066915046574542,0.03156332292552107,-261.71875,-67
4,AUD,EEG-ch29,low_beta,13.0,20,0.011931792270397944,0.0013050155170857695,-0.041164553241420036,417.96875,107
4,AUD,EEG-ch30,low_beta,13.0,20,0.0013030899042887588,0.7255214424056143,0.05436985248664896,105.46875,27
4,AUD,EEG-ch31,low_beta,13.0,20,0.00559928699223796,0.13139666953728157,0.05622064148584564,367.1875,94
4,AUD,EEG-ch32,low_beta,13.0,20,0.0029988995146622184,0.4190965639192647,-0.030054288351808508,74.21875,19
4,AUD,EEG-ch1,high_beta,20.0,30,0.001197652661512453,0.7469365441442052,0.03189231183314988,-226.5625,-58
4,AUD,EEG-ch2,high_beta,20.0,30,-0.0014847414795582355,0.6891334681111804,-0.025297913990558273,-246.09375,-63
4,AUD,EEG-ch3,high_beta,20.0,30,0.0015809899732718707,0.6701345246625545,-0.03716742432486219,-453.125,-116
4,AUD,EEG-ch4,high_beta,20.0,30,0.006118319549434297,0.09925777385818649,-0.02797578840059249,-210.9375,-54
4,AUD,EEG-ch5,high_beta,20.0,30,-0.004820304695243782,0.1940355508254887,-0.028822837212046704,-246.09375,-63
4,AUD,EEG-ch6,high_beta,20.0,30,-0.003344830852664002,0.36748521486534697,-0.024608281461485068,167.96875,43
4,AUD,EEG-ch7,high_beta,20.0,30,0.03336759320903881,2.41293492683972e-19,0.03632779145925044,-3.90625,-1
4,AUD,EEG-ch8,high_beta,20.0,30,0.03387018176438061,6.964924477077145e-20,-0.04750495350647071,27.34375,7
4,AUD,EEG-ch9,high_beta,20.0,30,0.010988491863344586,0.003069429127676735,-0.030220330086694867,304.6875,78
4,AUD,EEG-ch10,high_beta,20.0,30,0.009608850389976756,0.009626794050077271,0.0245908820577424,-222.65625,-57
4,AUD,EEG-ch11,high_beta,20.0,30,-0.005138942022920818,0.16617954865342002,0.03021400985491641,152.34375,39
4,AUD,EEG-ch12,high_beta,20.0,30,0.024815294764337924,2.2784274333800306e-11,0.03405425940133578,-46.875,-12
4,AUD,EEG-ch13,high_beta,20.0,30,-0.012844209489268035,0.000538705475651234,-0.022676883579383363,-246.09375,-63
4,AUD,EEG-ch14,high_beta,20.0,30,-0.007143736832450319,0.05426089425328966,-0.02599705615931779,128.90625,33
4,AUD,EEG-ch15,high_beta,20.0,30,0.003548196324568245,0.33907890545060243,0.022697416761473094,-226.5625,-58
4,AUD,EEG-ch16,high_beta,20.0,30,0.04788665523307564,3.98309626116471e-38,0.053683171598936846,3.90625,1
4,AUD,EEG-ch17,high_beta,20.0,30,-0.008630834487596167,0.020048838533920806,0.021988632963519904,-11.71875,-3
4,AUD,EEG-ch18,high_beta,20.0,30,-0.00487209979978836,0.18928797728499086,-0.03526996872418041,167.96875,43
4,AUD,EEG-ch19,high_beta,20.0,30,0.013637239656444432,0.00023838435545360054,-0.0283755512067655,371.09375,95
4,AUD,EEG-ch20,high_beta,20.0,30,-0.01826359883841113,8.604282254828765e-07,-0.033227406252357435,93.75,24
4,AUD,EEG-ch21,high_beta,20.0,30,0.03418565472063723,3.163420434150008e-20,0.04336160737753682,492.1875,126
4,AUD,EEG-ch22,high_beta,20.0,30,0.0462222921679463,1.2299411078692905e-35,-0.04925691858486034,19.53125,5
4,AUD,EEG-ch23,high_beta,20.0,30,-0.009536095734031661,0.010188932991603202,0.030621647426194373,-300.78125,-77
4,AUD,EEG-ch24,high_beta,20.0,30,0.03692215617623602,2.4901228373681782e-23,-0.03702215476390728,-23.4375,-6
4,AUD,EEG-ch25,high_beta,20.0,30,0.04827303888767881,1.0226839722874115e-38,-0.05250989007254854,23.4375,6
4,AUD,EEG-ch26,high_beta,20.0,30,0.04200013652816253,1.032726987911903e-29,0.0505275719951554,496.09375,127
4,AUD,EEG-ch27,high_beta,20.0,30,3.6585696392033885e-05,0.9921352080241653,0.026787537252103807,148.4375,38
4,AUD,EEG-ch28,high_beta,20.0,30,0.0023770609929293215,0.52188143286741,0.027031090226335944,-93.75,-24
4,AUD,EEG-ch29,high_beta,20.0,30,-0.0007582051706191079,0.8381332865943374,-0.021308008553682582,273.4375,70
4,AUD,EEG-ch30,high_beta,20.0,30,0.04914648778183272,4.5451604120003654e-40,0.04914648778183269,0.0,0
4,AUD,EEG-ch31,high_beta,20.0,30,0.04921528017371779,3.5483612933978814e-40,-0.049885246227406595,19.53125,5
4,AUD,EEG-ch32,high_beta,20.0,30,0.03498037432355068,4.19656358612279e-21,0.04126633693869262,39.0625,10
4,AUD,EEG-ch1,gamma1,30.0,50,-0.022879811735394228,7.036246787848828e-10,0.03216249493632553,261.71875,67
4,AUD,EEG-ch2,gamma1,30.0,50,-0.020744569660561058,2.273687447318573e-08,-0.025070799352953664,-62.5,-16
4,AUD,EEG-ch3,gamma1,30.0,50,-0.010994468414827374,0.003053419420080564,0.02629092253312096,-277.34375,-71
4,AUD,EEG-ch4,gamma1,30.0,50,-0.02185017545437839,3.9147909378188616e-09,0.022506892880579672,11.71875,3
4,AUD,EEG-ch5,gamma1,30.0,50,-0.020032929469340342,6.739698348796586e-08,-0.026666420445174734,-62.5,-16
4,AUD,EEG-ch6,gamma1,30.0,50,-0.029120404862827437,4.243468574498789e-15,-0.029120404862827416,0.0,0
4,AUD,EEG-ch7,gamma1,30.0,50,-0.01775280396903883,1.722850672982199e-06,-0.017752803969038812,0.0,0
4,AUD,EEG-ch8,gamma1,30.0,50,-0.0046378594148518745,0.2114543430147918,0.016271968169153214,-382.8125,-98
4,AUD,EEG-ch9,gamma1,30.0,50,-0.0207908178366783,2.1160419491832517e-08,-0.020790817836678282,0.0,0
4,AUD,EEG-ch10,gamma1,30.0,50,-0.013676022026702771,0.00022881319179849396,0.021904441080816812,-500.0,-128
4,AUD,EEG-ch11,gamma1,30.0,50,0.0020538280897440912,0.5800172112580592,-0.025455014316745395,144.53125,37
4,AUD,EEG-ch12,gamma1,30.0,50,-0.017058600096158946,4.298519103975428e-06,-0.017058600096158935,0.0,0
4,AUD,EEG-ch13,gamma1,30.0,50,-0.01774543906139242,1.7399515987321766e-06,0.0214044454363475,445.3125,114
4,AUD,EEG-ch14,gamma1,30.0,50,-0.027780555873617063,7.08385526369109e-14,-0.027780555873617045,0.0,0
4,AUD,EEG-ch15,gamma1,30.0,50,0.0063296364001203115,0.08812003881828966,-0.018169016941104225,-128.90625,-33
4,AUD,EEG-ch16,gamma1,30.0,50,-0.009054935963036987,0.014699293140470134,0.015167217992166583,-386.71875,-99
4,AUD,EEG-ch17,gamma1,30.0,50,-0.019376419335815184,1.7791926047302593e-07,-0.02314946890724212,-214.84375,-55
4,AUD,EEG-ch18,gamma1,30.0,50,-0.01571836863847491,2.2831608054511685e-05,-0.021698178212616902,-125.0,-32
4,AUD,EEG-ch19,gamma1,30.0,50,-0.012710585674780783,0.0006154169094268318,-0.0294612725535561,414.0625,106
4,AUD,EEG-ch20,gamma1,30.0,50,-0.02765177562549729,9.222191647631365e-14,0.028615363885573775,-253.90625,-65
4,AUD,EEG-ch21,gamma1,30.0,50,-0.014745073496065903,7.0987039811623e-05,0.014959640808517232,11.71875,3
4,AUD,EEG-ch22,gamma1,30.0,50,-0.01021686935123823,0.005909095640159925,-0.012716358893120117,398.4375,102
4,AUD,EEG-ch23,gamma1,30.0,50,-0.004932126394839074,0.18389366266370985,-0.02046989372601649,402.34375,103
4,AUD,EEG-ch24,gamma1,30.0,50,-0.014454263901263878,9.836567008839017e-05,0.01696504821482065,-386.71875,-99
4,AUD,EEG-ch25,gamma1,30.0,50,-0.008802412345027637,0.017708226360350306,0.014594170236604103,-382.8125,-98
4,AUD,EEG-ch26,gamma1,30.0,50,-0.00753058183637599,0.042460418366799244,0.015377531479969087,-382.8125,-98
4,AUD,EEG-ch27,gamma1,30.0,50,-0.01781028485267383,1.5948226548451534e-06,-0.024012817718931736,-218.75,-56
4,AUD,EEG-ch28,gamma1,30.0,50,-0.008473174953376447,0.022433173036152804,-0.023475699703799136,-242.1875,-62
4,AUD,EEG-ch29,gamma1,30.0,50,-0.01736991938244957,2.864590684598275e-06,0.023137557151278788,-230.46875,-59
4,AUD,EEG-ch30,gamma1,30.0,50,-0.015086834026788187,4.802251036694563e-05,0.021517588899054828,-386.71875,-99
4,AUD,EEG-ch31,gamma1,30.0,50,-0.012023797799948265,0.001196697575492395,0.015942683806027532,-386.71875,-99
4,AUD,EEG-ch32,gamma1,30.0,50,-0.012648357648370603,0.0006545066747570841,0.01784520095835003,-386.71875,-99
4,MULTI,EEG-ch1,delta,0.5,4,0.03198405351781118,1.882873702741531e-18,0.04568195555881265,-253.90625,-65
4,MULTI,EEG-ch2,delta,0.5,4,0.044894725775425796,8.528440378857848e-35,0.060333291696777244,-257.8125,-66
4,MULTI,EEG-ch3,delta,0.5,4,0.028649246979417852,4.163355016062775e-15,0.04029106338136733,-253.90625,-65
4,MULTI,EEG-ch4,delta,0.5,4,0.05197317287688864,4.6538197654635384e-46,0.05889186121336691,-234.375,-60
4,MULTI,EEG-ch5,delta,0.5,4,0.03973061226798849,1.3109976956636417e-27,0.04681309145631678,-261.71875,-67
4,MULTI,EEG-ch6,delta,0.5,4,0.007007882345783471,0.05488401898031364,0.008266856171121533,-253.90625,-65
4,MULTI,EEG-ch7,delta,0.5,4,0.011828160645639402,0.0011937428373077783,0.02561655374763079,-285.15625,-73
4,MULTI,EEG-ch8,delta,0.5,4,0.002263516432963248,0.5352062355440937,0.0068625194183484575,-296.875,-76
4,MULTI,EEG-ch9,delta,0.5,4,0.033152082096519535,1.0434696305642264e-19,0.040258612984326494,-78.125,-20
4,MULTI,EEG-ch10,delta,0.5,4,0.015732331462042594,1.6321776479708962e-05,0.015814247859461672,11.71875,3
4,MULTI,EEG-ch11,delta,0.5,4,0.022822044814808633,4.0319896137389843e-10,0.02419830562678584,-42.96875,-11
4,MULTI,EEG-ch12,delta,0.5,4,0.047730760385017,4.11706734382781e-39,0.04886402501882165,-27.34375,-7
4,MULTI,EEG-ch13,delta,0.5,4,0.03771338995525126,4.891771598601923e-25,0.04324999842839632,-78.125,-20
4,MULTI,EEG-ch14,delta,0.5,4,0.03389904785196145,1.5556664605324482e-20,0.039787245833561934,-97.65625,-25
4,MULTI,EEG-ch15,delta,0.5,4,0.029019917590050213,1.8424190869617798e-15,0.0303502346411312,-42.96875,-11
4,MULTI,EEG-ch16,delta,0.5,4,0.005097782556715977,0.16255864293304076,-0.008810736091519052,406.25,104
4,MULTI,EEG-ch17,delta,0.5,4,0.03830623877509183,8.857622597915327e-26,0.04726190683111569,-89.84375,-23
4,MULTI,EEG-ch18,delta,0.5,4,0.051825337268712295,8.313321559157207e-46,0.0552979080962245,-62.5,-16
4,MULTI,EEG-ch19,delta,0.5,4,0.003211378481151486,0.3789995147401835,0.008464375933871683,492.1875,126
4,MULTI,EEG-ch20,delta,0.5,4,0.04375347370458068,3.92482305549138e-33,0.051018855385711444,-70.3125,-18
4,MULTI,EEG-ch21,delta,0.5,4,0.025750907106726763,1.7199967303252778e-12,0.02601532001816459,-15.625,-4
4,MULTI,EEG-ch22,delta,0.5,4,0.003786198878269884,0.2996373182516328,-0.010820511704972452,-140.625,-36
4,MULTI,EEG-ch23,delta,0.5,4,0.032000597715082804,1.808563917681218e-18,0.036078912764390784,-74.21875,-19
4,MULTI,EEG-ch24,delta,0.5,4,0.027361783224636317,6.529046038712684e-14,0.027476756023121145,-15.625,-4
4,MULTI,EEG-ch25,delta,0.5,4,0.004609524409684674,0.2066755093570821,-0.011043687899185339,421.875,108
4,MULTI,EEG-ch26,delta,0.5,4,0.002438704970658071,0.5040886484792819,0.009802238739871977,-273.4375,-70
4,MULTI,EEG-ch27,delta,0.5,4,0.040989961713332385,2.7859901104337214e-29,0.04623690747495662,-74.21875,-19
4,MULTI,EEG-ch28,delta,0.5,4,0.0238909290452691,5.920985205164323e-11,0.027377244154681513,-85.9375,-22
4,MULTI,EEG-ch29,delta,0.5,4,0.03950822746645781,2.556301772915476e-27,0.04531658109367161,-74.21875,-19
4,MULTI,EEG-ch30,delta,0.5,4,-0.009590488665601015,0.008606023892538693,-0.01941658729760706,-105.46875,-27
4,MULTI,EEG-ch31,delta,0.5,4,0.005685503642254862,0.11934609971028139,-0.01128672721134723,394.53125,101
4,MULTI,EEG-ch32,delta,0.5,4,0.03319093606389168,9.460854757677696e-20,0.033221025727826606,7.8125,2
4,MULTI,EEG-ch1,theta,4.0,8,0.033892709624789,1.5812700335383084e-20,0.041338287711721614,-394.53125,-101
4,MULTI,EEG-ch2,theta,4.0,8,0.025887753169430868,1.3124303662284141e-12,0.04039683991765832,-394.53125,-101
4,MULTI,EEG-ch3,theta,4.0,8,0.029937489946726487,2.343747208420833e-16,0.03552265243266552,-390.625,-100
4,MULTI,EEG-ch4,theta,4.0,8,0.034557059418669864,2.8108185989781526e-21,0.04847650367037095,-402.34375,-103
4,MULTI,EEG-ch5,theta,4.0,8,0.03158534191015339,4.93842688970102e-18,0.03333307445943171,-390.625,-100
4,MULTI,EEG-ch6,theta,4.0,8,0.0011776370362647018,0.7469928088260024,0.0031685274734584564,234.375,60
4,MULTI,EEG-ch7,theta,4.0,8,0.013519682292590178,0.00021238563828777256,-0.023750034774681635,66.40625,17
4,MULTI,EEG-ch8,theta,4.0,8,0.013378808779693016,0.0002471328849246112,0.018493579873009605,-19.53125,-5
4,MULTI,EEG-ch9,theta,4.0,8,0.05230487864495179,1.2585277046014679e-46,-0.06275546389642347,70.3125,18
4,MULTI,EEG-ch10,theta,4.0,8,0.025912873717579617,1.2486787426869362e-12,-0.031129793268036072,-449.21875,-115
4,MULTI,EEG-ch11,theta,4.0,8,0.021534377691600638,3.637111258034194e-09,0.04404799664500925,-410.15625,-105
4,MULTI,EEG-ch12,theta,4.0,8,0.02655449280208837,3.445372871983942e-13,-0.02951269143343882,70.3125,18
4,MULTI,EEG-ch13,theta,4.0,8,0.022584026554475414,6.110442163472325e-10,0.033176301313304145,-386.71875,-99
4,MULTI,EEG-ch14,theta,4.0,8,0.0020699514752436695,0.5706787899720457,-0.03366691567044212,222.65625,57
4,MULTI,EEG-ch15,theta,4.0,8,0.0061060323007519676,0.09438074333802778,0.027702322003340593,-402.34375,-103
4,MULTI,EEG-ch16,theta,4.0,8,0.019939494593082075,4.6853813554123495e-08,0.024097797206408082,-15.625,-4
4,MULTI,EEG-ch17,theta,4.0,8,0.01290229142606423,0.0004083051241995144,0.03473142832221118,-398.4375,-102
4,MULTI,EEG-ch18,theta,4.0,8,0.014812845902783787,4.946979724251299e-05,-0.03903744202831415,-476.5625,-122
4,MULTI,EEG-ch19,theta,4.0,8,0.00520991219017954,0.15351198824228474,-0.0247878811523841,476.5625,122
4,MULTI,EEG-ch20,theta,4.0,8,0.014432712878615118,7.686637397028472e-05,0.036160558899647845,136.71875,35
4,MULTI,EEG-ch21,theta,4.0,8,0.0142228082092246,9.761100035152034e-05,0.026280209217381882,-425.78125,-109
4,MULTI,EEG-ch22,theta,4.0,8,0.014877750872106037,4.58364852920541e-05,0.029182906257363212,-27.34375,-7
4,MULTI,EEG-ch23,theta,4.0,8,-0.0029084455804911586,0.42559398371312246,0.04001597517550904,-382.8125,-98
4,MULTI,EEG-ch24,theta,4.0,8,0.020188877509586353,3.180613021186599e-08,0.0372229699054221,136.71875,35
4,MULTI,EEG-ch25,theta,4.0,8,0.022139935303777628,1.312548560900221e-09,0.027975836969181343,-19.53125,-5
4,MULTI,EEG-ch26,theta,4.0,8,0.019067051642401526,1.7530168741294325e-07,0.02280151568292312,-15.625,-4
4,MULTI,EEG-ch27,theta,4.0,8,0.013518891874987858,0.0002125671155097423,0.039009129236152976,136.71875,35
4,MULTI,EEG-ch28,theta,4.0,8,0.003870720579797641,0.2889781437287757,0.03329567221457711,-378.90625,-97
4,MULTI,EEG-ch29,theta,4.0,8,0.0037553429731389714,0.3035931397683104,-0.04361551045337839,210.9375,54
4,MULTI,EEG-ch30,theta,4.0,8,0.0210609048940657,7.919838092824205e-09,0.02947823909515342,-19.53125,-5
4,MULTI,EEG-ch31,theta,4.0,8,0.014275728857867424,9.193214651123325e-05,0.024414000718596902,-27.34375,-7
4,MULTI,EEG-ch32,theta,4.0,8,0.016002074785954983,1.1654201512890522e-05,0.02675472026749303,-203.125,-52
4,MULTI,EEG-ch1,alpha,8.0,13,-0.004382164853963427,0.2299549121141082,0.05452814679457674,-167.96875,-43
4,MULTI,EEG-ch2,alpha,8.0,13,-0.007015912474399146,0.054606620174622686,-0.059615418400574285,-214.84375,-55
4,MULTI,EEG-ch3,alpha,8.0,13,-0.010470226152180523,0.004126347404810453,0.04466575072663739,-167.96875,-43
4,MULTI,EEG-ch4,alpha,8.0,13,0.004173309584102094,0.2529308620781525,0.05084281998318134,-171.875,-44
4,MULTI,EEG-ch5,alpha,8.0,13,-0.0042052536588604705,0.2493167502731335,-0.051431675673636094,-218.75,-56
4,MULTI,EEG-ch6,alpha,8.0,13,0.0016720212733289306,0.6469229280399779,0.003028871605006657,-261.71875,-67
4,MULTI,EEG-ch7,alpha,8.0,13,0.0173597038871917,1.9751445229339765e-06,-0.025092734518065228,-140.625,-36
4,MULTI,EEG-ch8,alpha,8.0,13,0.009484706364866473,0.009367567883729843,-0.023129450343502257,-460.9375,-118
4,MULTI,EEG-ch9,alpha,8.0,13,0.006774072998787866,0.06349059380260645,-0.04259532464654254,-222.65625,-57
4,MULTI,EEG-ch10,alpha,8.0,13,0.01790568085540168,9.316442577512643e-07,0.046560194097593995,-382.8125,-98
4,MULTI,EEG-ch11,alpha,8.0,13,0.008291573590626143,0.023118621172697286,0.0520066418704694,-382.8125,-98
4,MULTI,EEG-ch12,alpha,8.0,13,0.012218321209369871,0.0008161319890702901,-0.021053217007689456,-460.9375,-118
4,MULTI,EEG-ch13,alpha,8.0,13,0.01419241215205322,0.00010102087314892228,-0.04471138028855886,-222.65625,-57
4,MULTI,EEG-ch14,alpha,8.0,13,-0.021561743608912796,3.4754017762013793e-09,0.06205743308828583,-269.53125,-69
4,MULTI,EEG-ch15,alpha,8.0,13,0.006852932359274765,0.06047095366875808,0.033902839671528774,500.0,128
4,MULTI,EEG-ch16,alpha,8.0,13,0.007125689831829773,0.05093023163411544,0.021263905341718136,308.59375,79
4,MULTI,EEG-ch17,alpha,8.0,13,0.005136939355324972,0.1593548316103732,0.04763742865366347,-171.875,-44
4,MULTI,EEG-ch18,alpha,8.0,13,0.021228073446722937,6.028478630443913e-09,-0.04840590074219322,-222.65625,-57
4,MULTI,EEG-ch19,alpha,8.0,13,-0.05034010376844278,2.5792879984932742e-43,-0.05034010376844277,0.0,0
4,MULTI,EEG-ch20,alpha,8.0,13,-0.009299311137545497,0.010848270843988837,-0.041276116538113174,500.0,128
4,MULTI,EEG-ch21,alpha,8.0,13,0.007776707638636366,0.03313718235927213,0.022470587658269266,-179.6875,-46
4,MULTI,EEG-ch22,alpha,8.0,13,0.013327927263151212,0.00026094433143899375,-0.020723058866706622,253.90625,65
4,MULTI,EEG-ch23,alpha,8.0,13,0.03132008123428516,9.318564907317388e-18,0.03796552776061208,-89.84375,-23
4,MULTI,EEG-ch24,alpha,8.0,13,0.01263580404106527,0.0005368845295476634,0.02909984839346828,-82.03125,-21
4,MULTI,EEG-ch25,alpha,8.0,13,0.013623978317201479,0.00018967536206517427,0.01989847751202315,304.6875,78
4,MULTI,EEG-ch26,alpha,8.0,13,0.016307406198786803,7.909515097323817e-06,-0.02622844894395908,-132.8125,-34
4,MULTI,EEG-ch27,alpha,8.0,13,0.03501871683206008,8.300881605352986e-22,0.045570676019824286,-89.84375,-23
4,MULTI,EEG-ch28,alpha,8.0,13,0.03247231106235684,5.688657036934472e-19,0.04350935426298672,-82.03125,-21
4,MULTI,EEG-ch29,alpha,8.0,13,0.016953442016323494,3.40681177397974e-06,-0.044676610337340626,-128.90625,-33
4,MULTI,EEG-ch30,alpha,8.0,13,0.028236177895117915,1.020436767624251e-14,-0.035123036724053154,347.65625,89
4,MULTI,EEG-ch31,alpha,8.0,13,0.013960054002034605,0.000131056847726578,0.016453792376075683,296.875,76
4,MULTI,EEG-ch32,alpha,8.0,13,0.011433508264201043,0.0017347373885332215,-0.029272758776063616,167.96875,43
4,MULTI,EEG-ch1,low_beta,13.0,20,-0.0024306189447443377,0.5055036071118533,-0.02556258323015592,-335.9375,-86
4,MULTI,EEG-ch2,low_beta,13.0,20,-0.010660048451956741,0.0034964645980330765,0.032217136482086434,398.4375,102
4,MULTI,EEG-ch3,low_beta,13.0,20,-0.012861260147242714,0.00042602356044384393,-0.04231586510321947,433.59375,111
4,MULTI,EEG-ch4,low_beta,13.0,20,0.0051370376688395555,0.1593468481513161,0.03555273721267808,273.4375,70
4,MULTI,EEG-ch5,low_beta,13.0,20,-0.005677485486891718,0.11986808311648971,-0.04323268869390261,437.5,112
4,MULTI,EEG-ch6,low_beta,13.0,20,0.004861454515231737,0.1829338708423545,0.01917410096867233,281.25,72
4,MULTI,EEG-ch7,low_beta,13.0,20,0.025363839740375704,3.66847825390763e-12,0.03948693959518678,277.34375,71
4,MULTI,EEG-ch8,low_beta,13.0,20,0.042607254534904763,1.6646408961742454e-31,0.04905048809130271,3.90625,1
