subject_id,condition,metric,observed,null_mean,null_std,null_p2_5,null_p97_5,p_one_sided,z
4,RS2,wpli,0.07958627473024815,0.19679786491409956,0.1373059289742004,0.008283035564204119,0.49502378440123035,0.7611940298507462,-0.8536527960556991
5,RS1,coh_band_avg,0.10483301470812119,0.11015636912770006,0.020620001896881426,0.07413279195329162,0.14891717003625346,0.5522388059701493,-0.25816459407717024
5,RS1,plv,0.07787156595752531,0.16057285760126827,0.12668747072096737,0.03889778244428583,0.5333572459324402,0.7810945273631841,-0.652797716878371
5,RS1,wpli,0.09290859127281142,0.15755825596807957,0.148514745332974,0.006247552300303463,0.6237989673854547,0.6169154228855721,-0.4353080534213749
5,VIZ,coh_band_avg,0.11453323355125528,0.11966592780786972,0.022625843028894612,0.08334402518137025,0.17024614054628595,0.5522388059701493,-0.22685096197563442
5,VIZ,plv,0.22548701919192987,0.27627046949265827,0.1745681215080435,0.03113830958461924,0.6471792984219595,0.527363184079602,-0.29090907241267683
5,VIZ,wpli,0.1850217866234088,0.2696362436344548,0.18787525515993836,0.00515941755210406,0.6414823184047641,0.5920398009950248,-0.4503757396843649
5,AUD,coh_band_avg,0.1244276775403248,0.12035275647960526,0.021443759355955924,0.08718432143641591,0.16442529233817227,0.3781094527363184,0.19002829648840194
5,AUD,plv,0.21818282121914856,0.17196166339834876,0.11475196195004161,0.02555082930673372,0.4430803157043326,0.3034825870646766,0.4027918741896773
5,AUD,wpli,0.3338590232168683,0.17143172173737375,0.13745484295063456,0.005474879047390591,0.5216579077704586,0.14925373134328357,1.1816775458237476
5,MULTI,coh_band_avg,0.11182600291981905,0.1095346065186892,0.019171205872326732,0.07520796084727578,0.1527343079004268,0.4626865671641791,0.1195228102180802
5,MULTI,plv,0.26033921542082916,0.17105778129311858,0.10837103128586428,0.03175506401814105,0.45091915281194717,0.15920398009950248,0.8238496309239819
5,MULTI,wpli,0.11204588357381498,0.13905111027667286,0.11230593557999691,0.007277383356893064,0.4083819733086844,0.5124378109452736,-0.2404612593572289
5,RS2,coh_band_avg,0.13906642982287692,0.11183169548996298,0.02472751726745178,0.07097236296432295,0.16547396185243635,0.12437810945273632,1.1013938050611474
5,RS2,plv,0.16065158740691837,0.19889700750486056,0.11698846274003034,0.043940268624954495,0.47447046558675404,0.5472636815920398,-0.32691616935706275
5,RS2,wpli,0.1369554485765033,0.20096347863662514,0.14156792715886046,0.010163388363061004,0.5363964539648659,0.6318407960199005,-0.45213652092465284
6,RS1,coh_band_avg,0.12971802677742977,0.1248389328578678,0.025949557086779217,0.07890007836040067,0.17248853895223865,0.472636815920398,0.18802224266277634
6,RS1,plv,0.06568931735443684,0.2394333783091134,0.12310493114131339,0.048700728649783934,0.5317523912698121,0.945273631840796,-1.4113493208101795
6,RS1,wpli,0.05061631641707542,0.18105098003066808,0.12279265102506423,0.00683290232350831,0.46092681485443204,0.8606965174129353,-1.0622350973346812
6,VIZ,coh_band_avg,0.17163140985863598,0.12871200638696398,0.02368899547990173,0.0841118946600238,0.1793375544538152,0.05970149253731343,1.811786553300066
6,VIZ,plv,0.15645688691151988,0.1338400182602926,0.07645473207917695,0.02599084983361491,0.30060815760868836,0.373134328358209,0.2958203898720765
6,VIZ,wpli,0.21049474461102222,0.1307305043694181,0.10091674617761448,0.006388265286797242,0.3620491496133935,0.1791044776119403,0.7903964729621609
6,AUD,coh_band_avg,0.10818062603432656,0.10799945247551061,0.01946636643321806,0.0716184217543661,0.14830901425933254,0.4527363184079602,0.009307004439553958
6,AUD,plv,0.09514688771244188,0.19021826883064238,0.1390094288971117,0.03446840603604017,0.6191919237135994,0.7263681592039801,-0.6839203777217724
6,AUD,wpli,0.004144395349931178,0.2053709838726927,0.17588926930606563,0.008840100712204096,0.7170618862499015,0.9900497512437811,-1.1440526719831117
6,MULTI,coh_band_avg,0.10613534252566136,0.12462174183503798,0.020009076120219845,0.0890128238163448,0.1605060572909259,0.8009950248756219,-0.9239006937804336
6,MULTI,plv,0.1574432009400636,0.26330107961338584,0.14608640539172685,0.034272357428272976,0.553847109185455,0.736318407960199,-0.7246251175081427
6,MULTI,wpli,0.26161635291078966,0.22957557001991993,0.18933387238667995,0.01479636834107853,0.7422812185228623,0.35323383084577115,0.16922900528560608
6,RS2,coh_band_avg,0.10612618518278995,0.11567305856435545,0.027471432935164224,0.06767241421126957,0.17012499776510978,0.6268656716417911,-0.34752003669037684
6,RS2,plv,0.24813195918751677,0.29985513292338856,0.17616931078312584,0.03490943085616638,0.6544608237122908,0.5870646766169154,-0.29359922852593706
6,RS2,wpli,0.14888412136184676,0.302327711044858,0.20574776379557733,0.018866531448054037,0.7520268736669653,0.7064676616915423,-0.7457849691891019
