subject_id,condition,envelope,xcorr_peak_r,coh_band_avg,plv,wpli,mi
6,MULTI,env_broad,0.12906112628275473,0.15713946878813298,0.09089396586279475,0.09550623723216259,0.06009417326135136
6,MULTI,env_swell_0p2,0.08841580995127224,0.18785741367267275,0.13518197133103294,0.1732921869733606,0.9898422992200189
6,MULTI,env_swell_0p1,0.0529560165955002,0.09879410864075819,0.1346511936812648,0.2116520192253931,0.9043005370752137
6,MULTI,env_hrv_lf,0.1165399880108022,0.13282179546928136,0.34509879774664187,0.4564097936699007,0.7290687539016805
6,MULTI,env_hrv_hf,0.1250457110721993,0.148076468966728,0.10033442208476268,0.1751153418565052,0.5477638282396198
6,MULTI,env_splash_1_5,0.08560770167609402,0.14116999774661007,0.15570278581979677,0.16275872265866914,0.13350087927964793
6,MULTI,env_delta,0.09649182224984648,0.1263165882242964,0.1811340099322652,0.26331427701647475,0.19061132944291526
6,MULTI,env_theta,0.10253395322834152,0.15109847729285647,0.18915472696229665,0.19085028580255506,0.06316892743067104
6,MULTI,env_alpha,0.10104847489337848,0.14967072141939478,0.18438070187708128,0.24446305537339258,0.03311607768375335
6,MULTI,env_beta_low,0.09879009302054863,0.15805753862005134,0.20265704233258705,0.19214831366569735,0.04129892960677761
6,MULTI,env_beta_high,0.08913278454104716,0.1620142706009103,0.13875721659219978,0.15645634961661642,0.028024161854653507
6,MULTI,env_gamma1,0.0880989578137933,0.1441130347935414,0.16193940220193195,0.19111129970306762,0.010805636897619486
